Date,Temperature,SnowHeight
2010-01-01,-11.687575109161966,49.787559820640595
2010-01-02,-7.326924200653766,50.3002348117363
2010-01-03,-6.0437333363930215,52.851942118663054
2010-01-04,-11.01580962164848,53.39249136408826
2010-01-05,-10.95577178776082,53.91820815519893
2010-01-06,-8.167907674027983,54.09157323111993
2010-01-07,-5.385331641898267,54.54119650285752
2010-01-08,-8.962425663450688,54.84406768941288
2010-01-09,-7.3088874142018225,55.38027323800701
2010-01-10,-7.229867750096732,55.89110430335148
2010-01-11,-4.1011108534672776,57.8284386804278
2010-01-12,-6.117860932514035,58.0580740361694
2010-01-13,-8.507337532640358,58.72284808991641
2010-01-14,-7.679046669566468,59.08764410967368
2010-01-15,-10.306911182360691,59.64761009400057
2010-01-16,-10.38113849421753,60.32807383560098
2010-01-17,-4.933968585802388,60.671472764067424
2010-01-18,-8.281674927681244,61.17829525452438
2010-01-19,-7.446460000032763,61.71232594424326
2010-01-20,-4.139639708475567,62.11466441682099
2010-01-21,-1.3764824614044464,62.166254319377344
2010-01-22,-4.515685555783717,62.450486639401824
2010-01-23,-7.464061780899071,63.227721947808206
2010-01-24,-9.208573740863454,63.73841333544711
2010-01-25,-5.295732356167207,64.2674584993134
2010-01-26,-3.590181742737367,64.47831339356462
2010-01-27,-1.1431251355543974,64.5298265767528
2010-01-28,-6.8067979242197865,65.13282534233204
2010-01-29,-8.181535402973552,65.78012349249964
2010-01-30,-1.610528477510368,65.9324259087251
2010-01-31,-6.836878737947142,66.38686410587648
2010-02-01,-2.3111907882712903,66.53548770023436
2010-02-02,-3.8982059215321905,66.82508488594156
2010-02-03,-5.737834697412446,67.16714969428284
2010-02-04,-7.80705409214853,67.58801534931102
2010-02-05,-5.754428396953223,68.16340445889755
2010-02-06,-2.4509655990430534,71.02354646279484
2010-02-07,-3.729196419830114,71.3165077815629
2010-02-08,-1.4423729512897427,73.83711529301375
2010-02-09,-2.9161431023140416,79.86539722663208
2010-02-10,-3.894059057567728,80.12909454453154
2010-02-11,-0.2750058539274138,85.01537596051544
2010-02-12,-0.7999537559095744,85.1096828712075
2010-02-13,-3.474956943379824,85.202806024561
2010-02-14,-2.0943126800755425,85.260453872451
2010-02-15,-2.768558941317021,85.4148299678429
2010-02-16,-4.962892912949142,85.95862709323669
2010-02-17,-0.7890670904230328,85.99757908010231
2010-02-18,-2.9582734577594265,86.2643970398569
2010-02-19,-1.9667050561608408,86.36073596097535
2010-02-20,-1.1170710791912897,86.43473658749896
2010-02-21,1.2175525436007557,86.33440454659996
2010-02-22,-4.207934372735966,86.54490351834848
2010-02-23,-3.527223205554801,86.81658506613398
2010-02-24,1.4725995969035743,86.64391655980218
2010-02-25,-0.5976045174091438,86.67773189331214
2010-02-26,1.775649611550794,86.31825848798098
2010-02-27,0.8534590044648908,86.12889452737231
2010-02-28,-0.8315931917476085,86.18256654038676
2010-03-01,-0.2846773895551447,86.19893049998838
2010-03-02,1.5750899506809404,85.91701235278892
2010-03-03,-2.244658487786515,86.07965576322421
2010-03-04,1.4159566756354065,85.99512260376592
2010-03-05,4.518472175541517,85.16850687588955
