Date,Temperature,SnowHeight
2010-01-01,-7.491620780352997,85.13322058137936
2010-01-02,-7.407359978933941,85.65457274568533
2010-01-03,-8.648931345209602,85.96222619195657
2010-01-04,-5.586836659061341,86.4557023620154
2010-01-05,-4.610222364985687,86.73941045180482
2010-01-06,-6.619839726670207,87.3015717956716
2010-01-07,-7.018513526309805,87.9550012676746
2010-01-08,-6.771496425672112,88.44409434854553
2010-01-09,-9.92480981933961,88.56030024866968
2010-01-10,-5.5351548131133015,88.95450081467922
2010-01-11,-7.142179728966179,89.3581043344255
2010-01-12,-5.182440034230483,89.4786700834097
2010-01-13,-9.102964638651171,90.05888927015026
2010-01-14,-6.270223961135805,90.45035930460529
2010-01-15,-7.080249877258897,90.98340006829814
2010-01-16,-6.877740876940839,91.50962666614294
2010-01-17,-8.135938653654607,92.04472601845042
2010-01-18,-9.637998679332275,92.54553827563508
2010-01-19,-8.940186407340917,93.55832262479215
2010-01-20,-4.705193847918762,93.73435170940608
2010-01-21,-5.990531062028426,94.13175793191672
2010-01-22,-4.4849328315281305,94.52761975530753
2010-01-23,-2.584942969312763,94.7932937533012
2010-01-24,-6.9950359927123245,95.38232688644968
2010-01-25,-7.542668484889656,95.94300038461212
2010-01-26,-4.717688809390016,102.54314796538668
2010-01-27,-3.1939993591205025,102.63348044083985
2010-01-28,-8.036915494591835,103.40444326504551
2010-01-29,-4.109387948845923,103.55362843390446
2010-01-30,-7.385900077699853,103.92152936612588
2010-01-31,-4.689539627775311,104.35487706773726
2010-02-01,-4.3861096379610665,104.73868506536594
2010-02-02,-3.341085527672215,104.97427223030554
2010-02-03,-6.630120560690425,105.3097084068858
2010-02-04,-3.5243488019094817,107.90222250841568
2010-02-05,-10.312677356057732,108.5507088424327
2010-02-06,-4.4752726075742375,112.170207925568
2010-02-07,-3.069584021011423,112.23714083402946
2010-02-08,-2.4440855505370163,115.01660991817386
2010-02-09,-3.6612535396579498,119.20875175192634
2010-02-10,-2.6219391690789333,119.40268413978704
2010-02-11,-0.2666246995752046,119.42193278224164
2010-02-12,-0.013366170742223,119.4225469143378
2010-02-13,-2.7609192808848224,119.56506140190228
2010-02-14,-3.346401133430794,119.69760195039292
2010-02-15,-3.701971502139618,119.84582919683324
2010-02-16,-4.552789396010391,120.1328810790388
2010-02-17,-3.3164422647729683,120.31932741304
2010-02-18,-4.216108205800488,120.514920046966
2010-02-19,-2.54733827664482,120.69621323704496
2010-02-20,-3.4090445405843175,127.41422289756626
2010-02-21,0.2598940151780449,127.26823101621056
2010-02-22,-3.037304199128666,127.31920743864168
2010-02-23,-1.9017085278692532,127.50867089543787
2010-02-24,-1.2641714299570306,127.57726985565483
2010-02-25,1.0869629420225495,127.412705244125
2010-02-26,3.984606089777916,127.03510176146466
2010-02-27,1.4167321150368342,126.83445203050128
2010-02-28,0.4385844661212131,126.73390968225506
2010-03-01,-1.1333444305430365,126.80703255891513
2010-03-02,0.9318502601555652,126.59622474716778
2010-03-03,-0.3904308787995745,127.96521202070028
2010-03-04,1.8173418831979584,127.7129456703162
2010-03-05,-2.904646094224226,127.8108359739397
2010-03-06,0.2972204120995683,127.6941810345398
2010-03-07,0.7065352236402597,127.56474785456044
2010-03-08,3.8081103889209817,127.10484323878929
2010-03-09,-1.5507347215812786,127.23835885643594
2010-03-10,1.5152311783751378,126.93143105131762
2010-03-11,4.353728130736959,126.6037394105992
2010-03-12,3.8223170581907686,126.18907700860284
2010-03-13,0.9550605415293164,125.96380511074918
2010-03-14,3.877466946203662,125.53931046735735
2010-03-15,7.826650170407457,123.85366155287812
2010-03-16,5.273512513112152,123.36020290809653
2010-03-17,2.1771451817475125,123.2821390155371
2010-03-18,4.041323551560773,122.91101055836424
2010-03-19,4.7251241151945385,122.13011753641244
2010-03-20,5.44975951338666,121.13257138166026
2010-03-21,4.343171141531637,120.43297958604418
2010-03-22,4.115436718720233,119.85202242185704
2010-03-23,5.306868325289727,119.9595381610987
2010-03-24,7.748919175825337,119.075026919603
2010-03-25,9.82482661671082,118.3296974236634
2010-03-26,7.882222354450809,117.38232509146884
2010-03-27,8.827231615349158,115.2807771010186
2010-03-28,4.789531906898068,114.73149529507
2010-03-29,7.153860206628508,114.32412509240216
2010-03-30,0.8776754776830487,114.20313238835068
2010-03-31,7.242697939744426,113.5632159366028
2010-04-01,8.911150711130304,112.24358247294526
2010-04-02,4.835577459650529,111.60816029473274
2010-04-03,5.840148398738914,110.79301442863483
2010-04-04,6.735339827164555,109.3037836337366
2010-04-05,6.687851610599845,109.18997780790528
2010-04-06,7.199916117026518,108.2825802295067
2010-04-07,5.947281945219138,107.01735698457806
2010-04-08,11.673253291896987,104.49929996268538
2010-04-09,11.268963859922849,103.2824827404901
2010-04-10,9.438937952254925,102.19732491741289
2010-04-11,12.843482967515056,99.97079316359792
