Date,Temperature,SnowHeight
2010-01-01,-7.584186660018275,327.8177590239004
2010-01-02,-8.144234521746275,329.0278816043732
2010-01-03,-8.629543186201577,330.2345556064423
2010-01-04,-9.7073408035535,331.70667464106236
2010-01-05,-9.860022333839732,333.7572680737972
2010-01-06,-8.845281702493578,336.6158582431656
2010-01-07,-7.925325893852996,338.6323110884651
2010-01-08,-8.012985800186724,340.1351494314383
2010-01-09,-10.51305550894504,342.7036014406068
2010-01-10,-11.253116794167754,345.44467994713955
2010-01-11,-10.59824634722105,347.4191629912287
2010-01-12,-9.569645576768226,348.9081635012201
2010-01-13,-5.867576814069535,350.0391046466747
2010-01-14,-7.258264268706943,351.6020023969685
2010-01-15,-10.165755227811074,369.63854205986047
2010-01-16,-3.8787282251750814,370.9910023823335
2010-01-17,-7.834128936498459,373.01588011983074
2010-01-18,-7.434918736824256,374.73617259569687
2010-01-19,-7.905097927552476,377.0375575187478
2010-01-20,-7.768029762711211,376.33204272378856
2010-01-21,-4.0747320089752,377.0255845185672
2010-01-22,-10.066620811677804,379.36919009829114
2010-01-23,-10.319432946449371,381.5819752527022
2010-01-24,-7.95088254489143,383.5952478450279
2010-01-25,-9.324269128592448,384.6224905664076
2010-01-26,-4.134971410772922,385.95287921598975
2010-01-27,-5.088531565539752,386.76191302909825
2010-01-28,-5.044026426259432,387.39004782781456
2010-01-29,-5.9203003819808,388.737216877056
2010-01-30,-6.6823431686618315,390.3807356696127
2010-01-31,-6.064139361399688,391.67726558632216
2010-02-01,-1.3401190313956084,391.8067117485472
2010-02-02,-2.9919034437300507,392.267169232171
2010-02-03,-5.684161738284564,393.9611842650162
2010-02-04,-3.0903378634462624,411.47561152764166
2010-02-05,-5.723058370757137,412.07560216521887
2010-02-06,-7.326589691795315,412.7692649617388
2010-02-07,-4.424790809556557,413.4619695087149
2010-02-08,-2.6164383578859605,413.8431913189244
2010-02-09,-4.815266370951328,414.7397624778363
2010-02-10,-1.23107360556565,414.8705229261077
2010-02-11,-0.1138057772343241,414.8822952252216
2010-02-12,-2.1789213598027173,415.28807751006
2010-02-13,-9.071790438057748,416.992929999997
2010-02-14,-2.5402110077218896,417.4876540756089
2010-02-15,-1.1077076305829534,417.7515371825155
2010-02-16,-4.460593121861964,418.27911289435826
2010-02-17,-5.307105130325974,419.16177263711273
2010-02-18,-0.4940522671407092,419.2250762008419
2010-02-19,-6.173173431748785,420.93610932758673
2010-02-20,-2.56293449427256,421.7962495768623
2010-02-21,-1.755708290870016,422.17534144104593
2010-02-22,-1.6757763721518786,436.7727261588206
2010-02-23,-2.242512850920659,437.3633310520538
2010-02-24,-2.17885035837584,437.7505493201361
2010-02-25,-1.629643491634686,438.05678990058686
2010-02-26,-0.6462921478853189,438.18767450087734
2010-02-27,-1.1556913372493636,438.4050684875927
2010-02-28,-2.73491013197211,438.8752314024768
2010-03-01,2.516373736000176,438.6932696433197
2010-03-02,2.6117596068401614,438.4943166347371
2010-03-03,1.8010856707596752,438.2635119808809
2010-03-04,1.2572967648909414,438.1373791257111
2010-03-05,3.407154713213969,437.949928440089
2010-03-06,-1.1637963687249373,438.22070333539153
2010-03-07,-0.6609255262741756,438.3737988486381
2010-03-08,3.455426022448422,438.26390806665904
2010-03-09,-0.3856100413492112,438.3544276257805
2010-03-10,1.4266183549176674,438.2379723078687
2010-03-11,1.5759875810787871,438.1763610154982
2010-03-12,3.961265739940905,437.66423162776886
2010-03-13,3.3686555336182753,437.4260189361292
2010-03-14,2.8630721683855787,437.2443400620917
2010-03-15,0.8069291501656084,437.1376140742793
2010-03-16,3.1882057361025775,436.9585637323315
2010-03-17,3.427243629959091,436.7172516664109
2010-03-18,4.32668725189459,436.40027339184655
2010-03-19,4.551731786803548,436.00450367510376
2010-03-20,3.500183630520657,435.7833676283875
2010-03-21,2.135190344405652,435.66503734474026
2010-03-22,5.829545816943277,435.10772407838306
2010-03-23,6.513993581996164,434.7165395184633
2010-03-24,2.7470618623166576,434.5498177939873
2010-03-25,8.84865766134936,434.0283218099905
2010-03-26,5.421021146400696,433.6399773529451
2010-03-27,6.7545995377151415,433.2081769065938
2010-03-28,4.591852910385742,432.7561615589159
2010-03-29,4.6054693050564115,432.4696831276868
2010-03-30,2.8102933740775846,432.19818540984113
2010-03-31,6.390936157980061,431.58433690882106
2010-04-01,7.345734235481924,430.9420168320155
2010-04-02,9.175457412693545,430.2126395978352
2010-04-03,6.096535966525197,429.81906668068376
2010-04-04,10.8914561441545,429.2638527814613
2010-04-05,12.766141334438036,428.2353166200182
2010-04-06,10.2949098314652,427.8440018087757
2010-04-07,7.936521570505976,426.88824187507817
2010-04-08,6.8441317668746375,426.61928240313256
2010-04-09,6.624626004916013,426.1759539500165
2010-04-10,5.9718910049381275,425.75781470595297
2010-04-11,10.50630631803789,424.7324212460187
2010-04-12,10.738763814144548,423.736015603164
2010-04-13,9.909552868359317,423.2371492681859
2010-04-14,8.17146774491972,422.738750907791
2010-04-15,12.812515704344374,422.2496137221417
2010-04-16,8.875175370335858,421.26114719929615
2010-04-17,9.322553974632768,420.5075814368105
2010-04-18,7.825347472394331,419.7222921707432
2010-04-19,9.34637208046882,419.20300040885235
2010-04-20,12.162327997639157,418.3387907144053
2010-04-21,11.721746690337996,417.8037142831196
2010-04-22,12.321625108215509,416.9945166969961
2010-04-23,10.41316156621234,415.9537249375733
2010-04-24,15.68023692132802,415.1636400628415
2010-04-25,13.276038864479082,414.28963639610674
2010-04-26,10.728458255382511,413.4383684182473
2010-04-27,8.966488214435714,412.58792333613025
2010-04-28,8.881756447825968,411.88933405845313
2010-04-29,10.613717992261368,410.9391440852269
2010-04-30,14.571218671687308,409.4722184867744
2010-05-01,11.939779156028916,409.5212204171453
2010-05-02,11.630679133819704,408.88243242601857
2010-05-03,8.85383738705847,407.81949624776195
2010-05-04,12.810305709443725,406.7785211247801
2010-05-05,11.054582556892612,406.2936453784681
2010-05-06,13.925146962553828,404.7967219059324
2010-05-07,13.31084043050307,403.491835854481
2010-05-08,10.559789897710344,402.39316123893946
2010-05-09,10.947424915093068,401.46027009728255
2010-05-10,12.533501455083288,400.7849161548195
